"","stop_name","route_id","Order","X","Y","season","direction_id","number_service_days","time_period_id","time_period_name","on","off","Alt","slider_ref","timeDisplay"
"3810","Museum of Fine Arts","Green",72,280,460,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",8631,811,4,5,"13:30 to 16:00"
"3813","Museum of Fine Arts","Green",72,280,460,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",51,333,4,1,"03:00 to 06:00"
"3816","Museum of Fine Arts","Green",72,280,460,"Fall 2019",0,77,"time_period_06","PM_PEAK",1214,9202,4,6,"16:00 to 18:30"
"3817","Museum of Fine Arts","Green",72,280,460,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",6083,914,4,4,"09:00 to 13:30"
"3822","Museum of Fine Arts","Green",72,280,460,"Fall 2019",1,77,"time_period_07","EVENING",6767,372,4,7,"18:30 to 22:00"
"3823","Museum of Fine Arts","Green",72,280,460,"Fall 2019",0,77,"time_period_02","EARLY_AM",35,1048,4,2,"06:00 to 07:00"
"3824","Museum of Fine Arts","Green",72,280,460,"Fall 2019",1,77,"time_period_09","NIGHT",190,9,4,9,"24:00 to +03:00"
"3831","Museum of Fine Arts","Green",72,280,460,"Fall 2019",0,77,"time_period_09","NIGHT",46,150,4,9,"24:00 to +03:00"
"3835","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_06","PM_PEAK",663,8133,3,6,"16:00 to 18:30"
"3837","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",723,2,3,1,"03:00 to 06:00"
"3838","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_08","LATE_EVENING",14,233,3,8,"22:00 to 24:00"
"3843","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_09","NIGHT",4,0,3,9,"24:00 to +03:00"
"3844","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,499,3,1,"03:00 to 06:00"
"3849","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_07","EVENING",342,3359,3,7,"18:30 to 22:00"
"3851","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_09","NIGHT",0,21,3,9,"24:00 to +03:00"
"3855","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",4487,234,3,5,"13:30 to 16:00"
"3859","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_03","AM_PEAK",8084,199,3,3,"07:00 to 09:00"
"3861","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_08","LATE_EVENING",167,0,3,8,"22:00 to 24:00"
"3862","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_03","AM_PEAK",429,3362,3,3,"07:00 to 09:00"
"3863","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_07","EVENING",2764,165,3,7,"18:30 to 22:00"
"3868","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",8066,299,3,4,"09:00 to 13:30"
"3869","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_02","EARLY_AM",67,1229,3,2,"06:00 to 07:00"
"3874","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",596,4894,3,5,"13:30 to 16:00"
"3879","Newton Centre","Green",97,210,480,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",607,4633,3,4,"09:00 to 13:30"
"3885","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_02","EARLY_AM",1778,53,3,2,"06:00 to 07:00"
"3887","Newton Centre","Green",97,210,480,"Fall 2019",1,77,"time_period_06","PM_PEAK",5673,477,3,6,"16:00 to 18:30"
"3894","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",11,895,3,1,"03:00 to 06:00"
"3897","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_08","LATE_EVENING",5,237,3,8,"22:00 to 24:00"
"3904","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_09","NIGHT",0,0,3,9,"24:00 to +03:00"
"3907","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_09","NIGHT",0,40,3,9,"24:00 to +03:00"
"3912","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_02","EARLY_AM",37,2409,3,2,"06:00 to 07:00"
"3914","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_03","AM_PEAK",7110,277,3,3,"07:00 to 09:00"
"3915","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_07","EVENING",2526,102,3,7,"18:30 to 22:00"
"3917","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",335,4846,3,5,"13:30 to 16:00"
"3919","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",379,6288,3,4,"09:00 to 13:30"
"3920","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",3412,274,3,5,"13:30 to 16:00"
"3921","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_08","LATE_EVENING",125,15,3,8,"22:00 to 24:00"
"3922","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_02","EARLY_AM",1680,68,3,2,"06:00 to 07:00"
"3926","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_03","AM_PEAK",435,6642,3,3,"07:00 to 09:00"
"3929","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_07","EVENING",147,3550,3,7,"18:30 to 22:00"
"3932","Newton Highlands","Green",101,200,490,"Fall 2019",0,77,"time_period_06","PM_PEAK",339,8459,3,6,"16:00 to 18:30"
"3938","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",7066,344,3,4,"09:00 to 13:30"
"3939","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_06","PM_PEAK",6548,482,3,6,"16:00 to 18:30"
"3940","Newton Highlands","Green",101,200,490,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",469,2,3,1,"03:00 to 06:00"
"3944","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_06","PM_PEAK",50304,9333,2,6,"16:00 to 18:30"
"3946","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_02","EARLY_AM",2371,9448,2,2,"06:00 to 07:00"
"3948","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_03","AM_PEAK",156174,18180,2,3,"07:00 to 09:00"
"3951","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",30260,8482,2,5,"13:30 to 16:00"
"3962","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",13957,62834,2,5,"13:30 to 16:00"
"3963","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",99983,14684,2,4,"09:00 to 13:30"
"3964","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_03","AM_PEAK",6705,36500,2,3,"07:00 to 09:00"
"3967","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_08","LATE_EVENING",4304,1410,2,8,"22:00 to 24:00"
"3968","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_07","EVENING",6189,91628,2,7,"18:30 to 22:00"
"3969","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_08","LATE_EVENING",1920,21301,2,8,"22:00 to 24:00"
"3970","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_09","NIGHT",161,2087,2,9,"24:00 to +03:00"
"3972","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_09","NIGHT",363,166,2,9,"24:00 to +03:00"
"3974","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_06","PM_PEAK",19855,177107,2,6,"16:00 to 18:30"
"3975","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",11873,43771,2,4,"09:00 to 13:30"
"3979","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_07","EVENING",17752,5899,2,7,"18:30 to 22:00"
"3985","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",18649,587,2,1,"03:00 to 06:00"
"3990","North Quincy","Red",35,500,560,"Fall 2019",1,77,"time_period_02","EARLY_AM",41220,2995,2,2,"06:00 to 07:00"
"3995","North Quincy","Red",35,500,560,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",18,1725,2,1,"03:00 to 06:00"
"3999","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_08","LATE_EVENING",49616,1008,0,8,"22:00 to 24:00"
"4002","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_06","PM_PEAK",94373,17351,0,6,"16:00 to 18:30"
"4004","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",103735,5787,0,4,"09:00 to 13:30"
"4006","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_02","EARLY_AM",2317,15661,0,2,"06:00 to 07:00"
"4009","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_07","EVENING",62662,6923,0,7,"18:30 to 22:00"
"4020","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_03","AM_PEAK",154310,4959,0,3,"07:00 to 09:00"
"4021","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",4638,77673,0,5,"13:30 to 16:00"
"4026","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_03","AM_PEAK",16731,59739,0,3,"07:00 to 09:00"
"4029","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_08","LATE_EVENING",3542,20719,0,8,"22:00 to 24:00"
"4030","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_09","NIGHT",420,2415,0,9,"24:00 to +03:00"
"4032","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_06","PM_PEAK",11210,194252,0,6,"16:00 to 18:30"
"4034","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_09","NIGHT",4274,98,0,9,"24:00 to +03:00"
"4036","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",49784,7061,0,5,"13:30 to 16:00"
"4038","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",131,2908,0,1,"03:00 to 06:00"
"4039","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_02","EARLY_AM",23886,1511,0,2,"06:00 to 07:00"
"4045","North Station","Green",57,440,260,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",3795,894,0,1,"03:00 to 06:00"
"4046","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",12585,77710,0,4,"09:00 to 13:30"
"4048","North Station","Green",57,440,260,"Fall 2019",1,77,"time_period_07","EVENING",7228,89511,0,7,"18:30 to 22:00"
"4053","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_09","NIGHT",3608,783,0,9,"24:00 to +03:00"
"4054","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_02","EARLY_AM",34469,31391,0,2,"06:00 to 07:00"
"4057","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_06","PM_PEAK",140392,193456,0,6,"16:00 to 18:30"
"4059","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_08","LATE_EVENING",35800,1977,0,8,"22:00 to 24:00"
"4060","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",68624,24808,0,5,"13:30 to 16:00"
"4061","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",713,7021,0,1,"03:00 to 06:00"
"4063","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_02","EARLY_AM",6707,31492,0,2,"06:00 to 07:00"
"4065","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_03","AM_PEAK",30864,137147,0,3,"07:00 to 09:00"
"4067","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",111916,63924,0,4,"09:00 to 13:30"
"4069","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_06","PM_PEAK",154109,47450,0,6,"16:00 to 18:30"
"4075","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",57349,74752,0,5,"13:30 to 16:00"
"4080","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_09","NIGHT",3267,239,0,9,"24:00 to +03:00"
"4085","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",710,12578,0,1,"03:00 to 06:00"
"4096","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_07","EVENING",63661,23148,0,7,"18:30 to 22:00"
"4097","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_08","LATE_EVENING",35765,7572,0,8,"22:00 to 24:00"
"4098","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_07","EVENING",73620,60710,0,7,"18:30 to 22:00"
"4099","North Station","Orange",7,460,260,"Fall 2019",0,77,"time_period_03","AM_PEAK",177412,99323,0,3,"07:00 to 09:00"
"4102","North Station","Orange",7,460,260,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",41079,95704,0,4,"09:00 to 13:30"
"4115","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_09","NIGHT",181,727,4,9,"24:00 to +03:00"
"4116","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_07","EVENING",9742,965,4,7,"18:30 to 22:00"
"4118","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",14,984,4,1,"03:00 to 06:00"
"4119","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_06","PM_PEAK",12127,1975,4,6,"16:00 to 18:30"
"4124","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_02","EARLY_AM",761,145,4,2,"06:00 to 07:00"
"4125","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_02","EARLY_AM",199,2094,4,2,"06:00 to 07:00"
"4130","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_03","AM_PEAK",4594,1208,4,3,"07:00 to 09:00"
"4133","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",7701,2609,4,4,"09:00 to 13:30"
"4137","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_08","LATE_EVENING",998,5461,4,8,"22:00 to 24:00"
"4140","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_08","LATE_EVENING",1650,176,4,8,"22:00 to 24:00"
"4142","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",2397,10702,4,5,"13:30 to 16:00"
"4144","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_09","NIGHT",252,23,4,9,"24:00 to +03:00"
"4148","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_07","EVENING",4186,14127,4,7,"18:30 to 22:00"
"4149","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",8265,1615,4,5,"13:30 to 16:00"
"4152","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_06","PM_PEAK",3516,19278,4,6,"16:00 to 18:30"
"4154","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_03","AM_PEAK",990,8848,4,3,"07:00 to 09:00"
"4156","Northeastern University","Green",68,290,450,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",149,19,4,1,"03:00 to 06:00"
"4158","Northeastern University","Green",68,290,450,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",2402,15992,4,4,"09:00 to 13:30"
"4162","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_07","EVENING",0,61622,0,7,"18:30 to 22:00"
"4168","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_02","EARLY_AM",77406,0,0,2,"06:00 to 07:00"
"4170","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_09","NIGHT",96,0,0,9,"24:00 to +03:00"
"4172","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",107467,0,0,4,"09:00 to 13:30"
"4177","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",8910,0,0,1,"03:00 to 06:00"
"4178","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_07","EVENING",13715,0,0,7,"18:30 to 22:00"
"4179","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_09","NIGHT",0,352,0,9,"24:00 to +03:00"
"4180","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_02","EARLY_AM",0,3882,0,2,"06:00 to 07:00"
"4181","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_03","AM_PEAK",245542,0,0,3,"07:00 to 09:00"
"4182","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_08","LATE_EVENING",0,6504,0,8,"22:00 to 24:00"
"4184","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",28693,0,0,5,"13:30 to 16:00"
"4186","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",0,32454,0,4,"09:00 to 13:30"
"4190","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_08","LATE_EVENING",831,0,0,8,"22:00 to 24:00"
"4195","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",0,1284,0,1,"03:00 to 06:00"
"4198","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_03","AM_PEAK",0,8525,0,3,"07:00 to 09:00"
"4201","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",0,72845,0,5,"13:30 to 16:00"
"4202","Oak Grove","Orange",1,460,20,"Fall 2019",0,77,"time_period_06","PM_PEAK",32756,0,0,6,"16:00 to 18:30"
"4207","Oak Grove","Orange",1,460,20,"Fall 2019",1,77,"time_period_06","PM_PEAK",0,228424,0,6,"16:00 to 18:30"
"4220","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_09","NIGHT",604,211,0,9,"24:00 to +03:00"
"4229","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",35895,2788,0,5,"13:30 to 16:00"
"4230","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",363,1437,0,1,"03:00 to 06:00"
"4231","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_09","NIGHT",277,6635,0,9,"24:00 to +03:00"
"4234","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_02","EARLY_AM",1095,3953,0,2,"06:00 to 07:00"
"4237","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_06","PM_PEAK",29300,3202,0,6,"16:00 to 18:30"
"4239","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_03","AM_PEAK",2121,7891,0,3,"07:00 to 09:00"
"4240","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_03","AM_PEAK",127401,1905,0,3,"07:00 to 09:00"
"4241","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_07","EVENING",14027,2644,0,7,"18:30 to 22:00"
"4244","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",75206,3693,0,4,"09:00 to 13:30"
"4248","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",4462,51388,0,5,"13:30 to 16:00"
"4249","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_08","LATE_EVENING",5509,746,0,8,"22:00 to 24:00"
"4250","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_06","PM_PEAK",6184,95181,0,6,"16:00 to 18:30"
"4256","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",23373,481,0,1,"03:00 to 06:00"
"4258","Orient Heights","Blue",47,560,260,"Fall 2019",0,77,"time_period_02","EARLY_AM",40698,1140,0,2,"06:00 to 07:00"
"4260","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",4306,25794,0,4,"09:00 to 13:30"
"4261","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_07","EVENING",3712,55175,0,7,"18:30 to 22:00"
"4265","Orient Heights","Blue",47,560,260,"Fall 2019",1,77,"time_period_08","LATE_EVENING",1443,28813,0,8,"22:00 to 24:00"
"4268","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_06","PM_PEAK",3025,12287,1,6,"16:00 to 18:30"
"4269","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",2389,6592,1,5,"13:30 to 16:00"
"4275","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_06","PM_PEAK",5589,1095,1,6,"16:00 to 18:30"
"4278","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_02","EARLY_AM",41,285,1,2,"06:00 to 07:00"
"4282","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_08","LATE_EVENING",638,2843,1,8,"22:00 to 24:00"
"4286","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_07","EVENING",3520,817,1,7,"18:30 to 22:00"
"4287","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_08","LATE_EVENING",799,128,1,8,"22:00 to 24:00"
"4288","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_09","NIGHT",44,627,1,9,"24:00 to +03:00"
"4292","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",2201,6702,1,4,"09:00 to 13:30"
"4293","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",476,58,1,1,"03:00 to 06:00"
"4294","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_07","EVENING",3348,10766,1,7,"18:30 to 22:00"
"4300","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,64,1,1,"03:00 to 06:00"
"4305","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",5610,1039,1,5,"13:30 to 16:00"
"4308","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",15158,2247,1,4,"09:00 to 13:30"
"4311","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_03","AM_PEAK",7992,993,1,3,"07:00 to 09:00"
"4312","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_02","EARLY_AM",1166,51,1,2,"06:00 to 07:00"
"4317","Packards Corner","Green",95,220,330,"Fall 2019",0,77,"time_period_03","AM_PEAK",386,1787,1,3,"07:00 to 09:00"
"4318","Packards Corner","Green",95,220,330,"Fall 2019",1,77,"time_period_09","NIGHT",55,11,1,9,"24:00 to +03:00"
"4326","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_07","EVENING",197820,101444,0,7,"18:30 to 22:00"
"4328","Park Street","Green",60,400,340,"Fall 2019",1,77,"time_period_06","PM_PEAK",181642,438280,0,6,"16:00 to 18:30"
"4329","Park Street","Green",60,400,340,"Fall 2019",1,77,"time_period_08","LATE_EVENING",58389,75202,0,8,"22:00 to 24:00"
"4330","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_02","EARLY_AM",51148,48966,0,2,"06:00 to 07:00"
"4335","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_03","AM_PEAK",290016,148280,0,3,"07:00 to 09:00"
"4338","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_06","PM_PEAK",344688,187271,0,6,"16:00 to 18:30"
"4341","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",336965,155514,0,4,"09:00 to 13:30"
"4347","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",9557,25379,0,1,"03:00 to 06:00"
"4350","Park Street","Green",60,400,340,"Fall 2019",0,77,"time_period_09","NIGHT",5901,3993,0,9,"24:00 to +03:00"
"4352","Park Street","Green",60,400,340,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",124058,264717,0,4,"09:00 to 13:30"
